Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC.secs,UTC.nsecs,Zone,Letter,fix_quality
1676147738.6795955,245,74138,600000000,GPS1_Frame,42.33702586,-71.09140571166667,8.655,1.6,327708.096584268,4689315.203636237,74138,600000000,19,T,5
1676147739.6803312,246,74139,600000000,GPS1_Frame,42.33702599666667,-71.091405765,8.628,1.6,327708.0925636799,4689315.218920096,74139,600000000,19,T,5
1676147740.680979,247,74140,600000000,GPS1_Frame,42.337026155,-71.09140582166667,8.591,1.6,327708.08832764666,4689315.236616627,74140,600000000,19,T,5
1676147741.6798425,248,74141,600000000,GPS1_Frame,42.33702629,-71.09140593,8.555,1.6,327708.0797713682,4689315.251826857,74141,600000000,19,T,5
1676147742.675735,249,74142,600000000,GPS1_Frame,42.33702648333333,-71.09140593166667,8.517,1.6,327708.08016206266,4689315.273298429,74142,600000000,19,T,5
1676147743.6741228,250,74143,600000000,GPS1_Frame,42.337026533333336,-71.0914061,8.478,1.6,327708.0664305814,4689315.27919163,74143,600000000,19,T,5
1676147744.674378,251,74144,600000000,GPS1_Frame,42.33702669,-71.091406135,8.438,1.6,327708.06397499406,4689315.296659189,74144,600000000,19,T,5
1676147745.683926,252,74145,600000000,GPS1_Frame,42.33702694,-71.09140622333334,8.407,1.6,327708.05738047103,4689315.324598769,74145,600000000,19,T,5
1676147746.6817544,253,74146,600000000,GPS1_Frame,42.33702715166667,-71.091406265,8.373,1.6,327708.0545258621,4689315.34818717,74146,600000000,19,T,5
1676147747.6835327,254,74147,600000000,GPS1_Frame,42.337027406666664,-71.09140633833333,8.344,1.6,327708.0491807603,4689315.376651567,74147,600000000,19,T,5
1676147748.684105,255,74148,600000000,GPS1_Frame,42.33702745666667,-71.091406405,8.31,1.6,327708.0438250222,4689315.382338769,74148,600000000,19,T,5
1676147749.6874964,256,74149,600000000,GPS1_Frame,42.337027605,-71.09140653,8.286,1.6,327708.0339320833,4689315.399063333,74149,600000000,19,T,5
1676147750.6821108,257,74150,600000000,GPS1_Frame,42.337027766666665,-71.09140657166667,8.254,1.6,327708.03094092174,4689315.417099614,74150,600000000,19,T,5
1676147751.6898737,258,74151,600000000,GPS1_Frame,42.33702792333333,-71.091406675,8.211,1.6,327708.022855737,4689315.43470563,74151,600000000,19,T,5
1676147752.6863577,259,74152,600000000,GPS1_Frame,42.33702809333333,-71.09140675,8.181,1.6,327708.017141187,4689315.453734803,74152,600000000,19,T,5
1676147753.6786094,260,74153,600000000,GPS1_Frame,42.337028251666666,-71.09140689833333,8.147,1.6,327708.0053532566,4689315.471617072,74153,600000000,19,T,5
1676147754.6777503,261,74154,600000000,GPS1_Frame,42.33702840666667,-71.09140696333333,8.125,1.6,327708.0004215882,4689315.488960347,74154,600000000,19,T,5
1676147755.681495,262,74155,600000000,GPS1_Frame,42.337028491666665,-71.09140709166667,8.091,1.6,327707.99008106696,4689315.498658981,74155,600000000,19,T,5
1676147756.6819043,263,74156,600000000,GPS1_Frame,42.337028625,-71.09140708166667,8.081,3.0,327707.9912690507,4689315.5134443715,74156,600000000,19,T,5
1676147757.6795223,264,74157,600000000,GPS1_Frame,42.33702884833333,-71.09140715166667,8.075,3.0,327707.9861120817,4689315.538385673,74157,600000000,19,T,5
1676147758.6774297,265,74158,600000000,GPS1_Frame,42.337028875,-71.09140724166667,8.05,3.0,327707.97877031704,4689315.541529164,74158,600000000,19,T,5
1676147759.6783972,266,74159,600000000,GPS1_Frame,42.337029046666665,-71.09140727,8.034,3.0,327707.9769049253,4689315.560648849,74159,600000000,19,T,5
